gs_mouse	weeks	tissue	excelcol	excelrow	raw	up_mouse	up_human	expmean	expsd	zscore	other.x	zmean	tiss	gen	other.y	pval_t	pval_w	fc_med	fc_mean
Adiponectin	5w	WT ScW	W	20	0.642432784579005	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-0.6052487114256762	WT ScW	-0.6816955088916593	ScW	WT	NA	NA	NA	NA	NA
Adiponectin	5w	KO ScW	X	4	0.578445323847571	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-0.7935852490835903	WT ScW	-0.7104721371825726	ScW	KO	WT ScW	0.4306167320537214	0.5109881422924901	1.106485956073854	1.0660273431770064
Adiponectin	5w	KO ScW	X	6	0.492832414586399	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-1.0455727279545768	WT ScW	-0.7104721371825726	ScW	KO	WT ScW	0.4306167320537214	0.5109881422924901	1.106485956073854	1.0660273431770064
Adiponectin	5w	KO ScW	X	8	0.619721062275295	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-0.6720969203408872	WT ScW	-0.7104721371825726	ScW	KO	WT ScW	0.4306167320537214	0.5109881422924901	1.106485956073854	1.0660273431770064
Adiponectin	5w	KO ScW	X	10	0.519419303123605	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-0.9673186063351762	WT ScW	-0.7104721371825726	ScW	KO	WT ScW	0.4306167320537214	0.5109881422924901	1.106485956073854	1.0660273431770064
Adiponectin	5w	KO ScW	X	14	0.523020744741547	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-0.9567183568933803	WT ScW	-0.7104721371825726	ScW	KO	WT ScW	0.4306167320537214	0.5109881422924901	1.106485956073854	1.0660273431770064
Adiponectin	5w	KO ScW	X	16	0.759124113791944	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-0.2617870289734395	WT ScW	-0.7104721371825726	ScW	KO	WT ScW	0.4306167320537214	0.5109881422924901	1.106485956073854	1.0660273431770064
Adiponectin	5w	KO ScW	X	18	0.689647611854604	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-0.4662796541517029	WT ScW	-0.7104721371825726	ScW	KO	WT ScW	0.4306167320537214	0.5109881422924901	1.106485956073854	1.0660273431770064
Adiponectin	5w	KO ScW	X	20	0.671253885635836	Q60994	Q15848	0.8480664265515777	0.33975064810662436	-0.5204185537278281	WT ScW	-0.7104721371825726	ScW	KO	WT ScW	0.4306167320537214	0.5109881422924901	1.106485956073854	1.0660273431770064
Adiponectin	5w	WT gWAT	Y	4	1.92739515837788	Q60994	Q15848	0.8480664265515777	0.33975064810662436	3.176826115980138	WT gWAT	1.4213149834811403	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	Y	8	1.48084362111579	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.862475312675863	WT gWAT	1.4213149834811403	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	Y	10	1.26199609633784	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.2183337164859749	WT gWAT	1.4213149834811403	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	Y	12	1.38321428302513	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.5751194573309721	WT gWAT	1.4213149834811403	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	Y	14	1.38679996084511	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.5856733086332802	WT gWAT	1.4213149834811403	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	Y	16	1.08708687706101	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.7035172761007368	WT gWAT	1.4213149834811403	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	Y	18	1.05617099019965	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.6125214618656524	WT gWAT	1.4213149834811403	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	Y	20	1.0641659198612	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.6360532187765052	WT gWAT	1.4213149834811403	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	TG gWAT	Z	4	1.48450682272241	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.873257342458689	WT gWAT	1.4193765790283073	gWAT	TG	WT gWAT	0.9093149510323254	0.6355233585008789	1.1042153305986033	1.0095115044494545
Adiponectin	5w	TG gWAT	Z	6	0.890428599563648	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.12468606976365697	WT gWAT	1.4193765790283073	gWAT	TG	WT gWAT	0.9093149510323254	0.6355233585008789	1.1042153305986033	1.0095115044494545
Adiponectin	5w	TG gWAT	Z	8	1.67666090466407	Q60994	Q15848	0.8480664265515777	0.33975064810662436	2.4388311920230787	WT gWAT	1.4193765790283073	gWAT	TG	WT gWAT	0.9093149510323254	0.6355233585008789	1.1042153305986033	1.0095115044494545
Adiponectin	5w	TG gWAT	Z	12	1.36326330389195	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.5163970406281237	WT gWAT	1.4193765790283073	gWAT	TG	WT gWAT	0.9093149510323254	0.6355233585008789	1.1042153305986033	1.0095115044494545
Adiponectin	5w	TG gWAT	Z	14	1.14417599573063	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.8715496815950848	WT gWAT	1.4193765790283073	gWAT	TG	WT gWAT	0.9093149510323254	0.6355233585008789	1.1042153305986033	1.0095115044494545
Adiponectin	5w	TG gWAT	Z	16	1.42376756957172	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.694481368110501	WT gWAT	1.4193765790283073	gWAT	TG	WT gWAT	0.9093149510323254	0.6355233585008789	1.1042153305986033	1.0095115044494545
Adiponectin	5w	TG gWAT	Z	18	1.15614214882054	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.9067700797211677	WT gWAT	1.4193765790283073	gWAT	TG	WT gWAT	0.9093149510323254	0.6355233585008789	1.1042153305986033	1.0095115044494545
Adiponectin	5w	TG gWAT	Z	20	1.5034589685055	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.9290398579261565	WT gWAT	1.4193765790283073	gWAT	TG	WT gWAT	0.9093149510323254	0.6355233585008789	1.1042153305986033	1.0095115044494545
Adiponectin	5w	WT gWAT	AA	6	1.3743321074385	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.5489762383669203	WT gWAT	1.338107844738862	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	AA	8	1.62380903896389	Q60994	Q15848	0.8480664265515777	0.33975064810662436	2.283270441823734	WT gWAT	1.338107844738862	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	AA	12	1.15831909891864	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.9131775733057479	WT gWAT	1.338107844738862	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	AA	14	1.11351187779075	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.7812949076578869	WT gWAT	1.338107844738862	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	AA	16	1.41648875799555	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.6730573866796088	WT gWAT	1.338107844738862	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	AA	18	1.18050584150831	Q60994	Q15848	0.8480664265515777	0.33975064810662436	0.9784805910139205	WT gWAT	1.338107844738862	gWAT	WT	NA	NA	NA	NA	NA
Adiponectin	5w	WT gWAT	AA	20	1.25185931565151	Q60994	Q15848	0.8480664265515777	0.33975064810662436	1.1884977743242142	WT gWAT	1.338107844738862	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	P	6	0.739575153719059	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.20317738625121817	WT BAT	0.01927532994491313	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	P	8	0.686376433889497	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.4439546625496036	WT BAT	0.01927532994491313	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	P	10	0.76468669863383	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.08952259516612787	WT BAT	0.01927532994491313	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	P	12	0.913280918975813	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.5830144839637958	WT BAT	0.01927532994491313	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	P	16	0.860484139165089	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.3440563872111065	WT BAT	0.01927532994491313	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	P	18	0.738668081322731	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.20728279370637934	WT BAT	0.01927532994491313	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	P	20	0.81800455131158	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.15179387611281855	WT BAT	0.01927532994491313	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	TG BAT	R	4	1.31624062998256	Q00731	P15692	0.7844663370277629	0.2209457663423148	2.406809153930158	WT BAT	0.9270418603964294	BAT	TG	WT BAT	0.17616810506300828	0.12659098727210183	1.0814600395120555	1.1009917400334797
Vegfa120	5w	TG BAT	R	6	0.917099886329049	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.6002991208973647	WT BAT	0.9270418603964294	BAT	TG	WT BAT	0.17616810506300828	0.12659098727210183	1.0814600395120555	1.1009917400334797
Vegfa120	5w	TG BAT	R	10	0.843454000476966	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.26697802101268825	WT BAT	0.9270418603964294	BAT	TG	WT BAT	0.17616810506300828	0.12659098727210183	1.0814600395120555	1.1009917400334797
Vegfa120	5w	TG BAT	R	12	0.945867559666112	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.7305015403114248	WT BAT	0.9270418603964294	BAT	TG	WT BAT	0.17616810506300828	0.12659098727210183	1.0814600395120555	1.1009917400334797
Vegfa120	5w	TG BAT	R	14	1.02502218829473	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.0887551965773807	WT BAT	0.9270418603964294	BAT	TG	WT BAT	0.17616810506300828	0.12659098727210183	1.0814600395120555	1.1009917400334797
Vegfa120	5w	TG BAT	R	16	0.92266929235453	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.6255062389955326	WT BAT	0.9270418603964294	BAT	TG	WT BAT	0.17616810506300828	0.12659098727210183	1.0814600395120555	1.1009917400334797
Vegfa120	5w	TG BAT	R	18	0.964272437489864	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.8138019724873327	WT BAT	0.9270418603964294	BAT	TG	WT BAT	0.17616810506300828	0.12659098727210183	1.0814600395120555	1.1009917400334797
Vegfa120	5w	TG BAT	R	20	0.979712495841847	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.8836836389595542	WT BAT	0.9270418603964294	BAT	TG	WT BAT	0.17616810506300828	0.12659098727210183	1.0814600395120555	1.1009917400334797
Vegfa120	5w	WT BAT	S	4	1.1463532718346	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.6378993849837329	WT BAT	1.0133780515302353	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	S	6	0.916202333132639	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.5962367973178332	WT BAT	1.0133780515302353	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	S	12	0.890698519098123	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.48080659715277324	WT BAT	1.0133780515302353	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	S	14	1.07771576151543	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.3272461805551463	WT BAT	1.0133780515302353	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	S	16	0.875561839461046	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.4122980220048544	WT BAT	1.0133780515302353	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	S	18	1.02726875889544	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.0989231696410933	WT BAT	1.0133780515302353	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT BAT	S	20	1.12477500658587	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.540236209056214	WT BAT	1.0133780515302353	BAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	KO BAT	T	4	1.05097315832032	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.206209223668281	WT BAT	0.9766607635685605	BAT	KO	WT BAT	0.38598247766898597	0.5251712168120837	1.0732978640229325	1.1131926513708146
Vegfa120	5w	KO BAT	T	6	0.844750311829615	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.272845123035547	WT BAT	0.9766607635685605	BAT	KO	WT BAT	0.38598247766898597	0.5251712168120837	1.0732978640229325	1.1131926513708146
Vegfa120	5w	KO BAT	T	8	1.33660839811252	Q00731	P15692	0.7844663370277629	0.2209457663423148	2.498993622848218	WT BAT	0.9766607635685605	BAT	KO	WT BAT	0.38598247766898597	0.5251712168120837	1.0732978640229325	1.1131926513708146
Vegfa120	5w	KO BAT	T	12	1.29210475044603	Q00731	P15692	0.7844663370277629	0.2209457663423148	2.297570221969199	WT BAT	0.9766607635685605	BAT	KO	WT BAT	0.38598247766898597	0.5251712168120837	1.0732978640229325	1.1131926513708146
Vegfa120	5w	KO BAT	T	14	0.776193971820666	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.037440704766799865	WT BAT	0.9766607635685605	BAT	KO	WT BAT	0.38598247766898597	0.5251712168120837	1.0732978640229325	1.1131926513708146
Vegfa120	5w	KO BAT	T	16	0.571707042388543	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.9629480490229831	WT BAT	0.9766607635685605	BAT	KO	WT BAT	0.38598247766898597	0.5251712168120837	1.0732978640229325	1.1131926513708146
Vegfa120	5w	KO BAT	T	18	0.796969419529267	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.05658892093063639	WT BAT	0.9766607635685605	BAT	KO	WT BAT	0.38598247766898597	0.5251712168120837	1.0732978640229325	1.1131926513708146
Vegfa120	5w	KO BAT	T	20	1.33273613068015	Q00731	P15692	0.7844663370277629	0.2209457663423148	2.4814677498863857	WT BAT	0.9766607635685605	BAT	KO	WT BAT	0.38598247766898597	0.5251712168120837	1.0732978640229325	1.1131926513708146
Vegfa120	5w	WT ScW	U	4	0.598458869882919	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.8418693429801213	WT ScW	-1.1696832502009147	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	U	6	0.448477095400641	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.5206864887674219	WT ScW	-1.1696832502009147	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	U	8	0.556100687552101	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.033582372978586	WT ScW	-1.1696832502009147	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	U	10	0.586013057126422	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.8981990611844267	WT ScW	-1.1696832502009147	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	U	12	0.488796376478071	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.3382015208727998	WT ScW	-1.1696832502009147	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	U	18	0.539035692760327	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.1108184978171805	WT ScW	-1.1696832502009147	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	U	20	0.465326645339985	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.4444254668058663	WT ScW	-1.1696832502009147	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	TG ScW	V	4	0.563952745248123	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.9980439789825829	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	TG ScW	V	6	0.705412250935797	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.3577986009901009	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	TG ScW	V	8	0.569588350514173	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.9725372432829331	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	TG ScW	V	10	0.77420448185292	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.04644513151224653	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	TG ScW	V	12	0.603434128483636	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.8193513346784426	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	TG ScW	V	14	0.595037327544357	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.8573552352658368	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	TG ScW	V	16	0.454761444246347	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.4922435412072972	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	TG ScW	V	18	0.467475345513014	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.4347004550593185	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	TG ScW	V	20	0.765659282696926	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.08512068206683304	WT ScW	-0.7848440225606212	ScW	TG	WT ScW	0.5449070058749981	0.5161272164368139	1.0552532334260734	1.0524736703903694
Vegfa120	5w	WT ScW	W	4	0.432960669323723	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.5909137953765837	WT ScW	-0.675781268479726	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	W	6	0.664211837279166	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.5442715727907848	WT ScW	-0.675781268479726	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	W	10	0.783258255538291	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.005467773877143384	WT ScW	-0.675781268479726	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	W	12	0.524344267831924	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.177311851238768	WT ScW	-0.675781268479726	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	W	16	0.785527091165308	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.00480097064137262	WT ScW	-0.675781268479726	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	W	18	0.684123704121844	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.4541505119878898	WT ScW	-0.675781268479726	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT ScW	W	20	0.571661462225842	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.9631543447282847	WT ScW	-0.675781268479726	ScW	WT	NA	NA	NA	NA	NA
Vegfa120	5w	KO ScW	X	6	0.470332881525113	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.4217672540326387	WT ScW	-1.0954556642082982	ScW	KO	WT ScW	0.3248504738995902	0.5845717234262127	-1.0705247364153818	-1.0703547035215526
Vegfa120	5w	KO ScW	X	8	0.552555368793867	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.0496284770380824	WT ScW	-1.0954556642082982	ScW	KO	WT ScW	0.3248504738995902	0.5845717234262127	-1.0705247364153818	-1.0703547035215526
Vegfa120	5w	KO ScW	X	10	0.490452463227928	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.3307060762789837	WT ScW	-1.0954556642082982	ScW	KO	WT ScW	0.3248504738995902	0.5845717234262127	-1.0705247364153818	-1.0703547035215526
Vegfa120	5w	KO ScW	X	12	0.5922227405019	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.8700940493605874	WT ScW	-1.0954556642082982	ScW	KO	WT ScW	0.3248504738995902	0.5845717234262127	-1.0705247364153818	-1.0703547035215526
Vegfa120	5w	KO ScW	X	14	0.526733344599873	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.1664988956094324	WT ScW	-1.0954556642082982	ScW	KO	WT ScW	0.3248504738995902	0.5845717234262127	-1.0705247364153818	-1.0703547035215526
Vegfa120	5w	KO ScW	X	16	0.642558537616455	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.6422743542931161	WT ScW	-1.0954556642082982	ScW	KO	WT ScW	0.3248504738995902	0.5845717234262127	-1.0705247364153818	-1.0703547035215526
Vegfa120	5w	KO ScW	X	18	0.522154984371481	Q00731	P15692	0.7844663370277629	0.2209457663423148	-1.1872205428452463	WT ScW	-1.0954556642082982	ScW	KO	WT ScW	0.3248504738995902	0.5845717234262127	-1.0705247364153818	-1.0703547035215526
Vegfa120	5w	WT gWAT	Y	4	1.04366839813334	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.1731478968643874	WT gWAT	0.4523738419444052	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	Y	8	1.0403836489089	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.158281129879811	WT gWAT	0.4523738419444052	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	Y	10	0.938863501251526	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.6988011889965479	WT gWAT	0.4523738419444052	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	Y	12	0.740252858371033	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.2001100966480128	WT gWAT	0.4523738419444052	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	Y	14	0.985082891086332	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.9079900347479418	WT gWAT	0.4523738419444052	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	Y	16	0.852468003444445	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.3077753764755373	WT gWAT	0.4523738419444052	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	Y	18	0.75125916950021	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.1502955593007586	WT gWAT	0.4523738419444052	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	Y	20	0.723352906979308	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.2765992354602121	WT gWAT	0.4523738419444052	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	TG gWAT	Z	4	0.91385724115857	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.5856229167584036	WT gWAT	0.3038974348154028	gWAT	TG	WT gWAT	0.7110628605647378	0.8746354376991071	1.0732850838268917	1.0320931921402556
Vegfa120	5w	TG gWAT	Z	6	0.705291520424801	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.358345026988637	WT gWAT	0.3038974348154028	gWAT	TG	WT gWAT	0.7110628605647378	0.8746354376991071	1.0732850838268917	1.0320931921402556
Vegfa120	5w	TG gWAT	Z	8	0.951575197481522	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.7563342951539277	WT gWAT	0.3038974348154028	gWAT	TG	WT gWAT	0.7110628605647378	0.8746354376991071	1.0732850838268917	1.0320931921402556
Vegfa120	5w	TG gWAT	Z	12	1.1406000475445	Q00731	P15692	0.7844663370277629	0.2209457663423148	1.6118603058678815	WT gWAT	0.3038974348154028	gWAT	TG	WT gWAT	0.7110628605647378	0.8746354376991071	1.0732850838268917	1.0320931921402556
Vegfa120	5w	TG gWAT	Z	14	0.813408938969025	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.13099414585034794	WT gWAT	0.3038974348154028	gWAT	TG	WT gWAT	0.7110628605647378	0.8746354376991071	1.0732850838268917	1.0320931921402556
Vegfa120	5w	TG gWAT	Z	16	0.67048263794366	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.5158899442658074	WT gWAT	0.3038974348154028	gWAT	TG	WT gWAT	0.7110628605647378	0.8746354376991071	1.0732850838268917	1.0320931921402556
Vegfa120	5w	TG gWAT	Z	18	0.651703756892927	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.6008831141355508	WT gWAT	0.3038974348154028	gWAT	TG	WT gWAT	0.7110628605647378	0.8746354376991071	1.0732850838268917	1.0320931921402556
Vegfa120	5w	TG gWAT	Z	20	0.965970168805121	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.8214859002826571	WT gWAT	0.3038974348154028	gWAT	TG	WT gWAT	0.7110628605647378	0.8746354376991071	1.0732850838268917	1.0320931921402556
Vegfa120	5w	WT gWAT	AA	4	0.804663274536937	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.0914112899447126	WT gWAT	-0.12261819897946827	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	AA	6	0.86554439368023	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.3669590868143249	WT gWAT	-0.12261819897946827	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	AA	8	0.681670451380684	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.46525392791557524	WT gWAT	-0.12261819897946827	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	AA	12	0.76104889212548	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.10598729855724823	WT gWAT	-0.12261819897946827	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	AA	14	0.699890285670498	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.3827910023233025	WT gWAT	-0.12261819897946827	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	AA	18	0.88063634664756	Q00731	P15692	0.7844663370277629	0.2209457663423148	0.4352652291639719	WT gWAT	-0.12261819897946827	gWAT	WT	NA	NA	NA	NA	NA
Vegfa120	5w	WT gWAT	AA	20	0.60816691156572	Q00731	P15692	0.7844663370277629	0.2209457663423148	-0.7979307699831614	WT gWAT	-0.12261819897946827	gWAT	WT	NA	NA	NA	NA	NA
Vegfa166	5w	WT BAT	P	6	0.927257277317103	Q00731	P15692	0.8197960724561161	0.3992704475380966	0.26914389863710964	WT BAT	0.5497870403549859	BAT	WT	NA	NA	NA	NA	NA
Vegfa166	5w	WT BAT	P	8	0.74209692132274	Q00731	P15692	0.8197960724561161	0.3992704475380966	-0.19460281023168488	WT BAT	0.5497870403549859	BAT	WT	NA	NA	NA	NA	NA
Vegfa166	5w	WT BAT	P	10	1.10444387640466	Q00731	P15692	0.8197960724561161	0.3992704475380966	0.7129197908427323	WT BAT	0.5497870403549859	BAT	WT	NA	NA	NA	NA	NA
Vegfa166	5w	WT BAT	P	12	1.01930397408912	Q00731	P15692	0.8197960724561161	0.3992704475380966	0.49968111304798707	WT BAT	0.5497870403549859	BAT	WT	NA	NA	NA	NA	NA
