phos	tf	splen
P36507	P50458	inf
P36507	Q9Y261	3.0
P36507	Q01664	inf
P36507	Q01860	2.0
P36507	P48443	4.0
P36507	P10243	3.0
P36507	Q13351	3.0
P36507	P10589	3.0
P36507	P15036	3.0
P36507	Q15562	4.0
P36507	P35680	4.0
P36507	Q9UH73	inf
P36507	P55317	3.0
P36507	P50553	5.0
P36507	Q15561	4.0
P36507	Q92908	2.0
P36507	P40426	inf
P36507	Q9Y2Y9	inf
P36507	P56693	2.0
P36507	P48382	3.0
P36507	Q70SY1	inf
P36507	P56270	2.0
P36507	Q92570	3.0
P36507	P09629	3.0
P36507	P09086	inf
P36507	P28347	4.0
P36507	P08651	5.0
P36507	P58012	3.0
P36507	Q96BA8	inf
P36507	P37275	4.0
P36507	Q13952	4.0
P36507	Q13422	3.0
P36507	P19544	4.0
P36507	P05549	3.0
P36507	Q01892	2.0
P36507	Q12968	3.0
P36507	O43623	3.0
P36507	Q15853	3.0
P36507	O95625	4.0
P36507	P52945	2.0
P36507	Q9UKY1	2.0
P36507	O14497	3.0
P36507	Q9H9S0	3.0
P36507	P57682	4.0
P36507	Q03014	3.0
P36507	P11308	4.0
P36507	P11474	3.0
P36507	Q12952	5.0
P36507	Q00577	5.0
P36507	P43694	2.0
P36507	P40425	4.0
P36507	P12980	2.0
P36507	P20265	4.0
P36507	Q9BYV9	3.0
P21860	Q07869	3.0
P21860	Q13330	3.0
P21860	O15516	4.0
P21860	P41182	3.0
P21860	P49711	3.0
P21860	P08047	3.0
P21860	Q9Y618	3.0
P21860	O75444	4.0
P21860	Q03164	4.0
P21860	O60675	4.0
P21860	P35638	3.0
P21860	Q02078	3.0
P21860	P36956	3.0
P21860	Q02447	3.0
P21860	Q16236	2.0
P21860	P25208	3.0
P21860	Q99801	3.0
P21860	P04198	3.0
P21860	Q9UM63	3.0
P21860	Q02962	3.0
P21860	P51692	2.0
P21860	Q16665	3.0
P21860	P26358	3.0
P21860	P03372	2.0
P21860	Q15596	3.0
P21860	Q01543	3.0
P21860	P61244	3.0
P21860	Q15672	3.0
P21860	P48436	3.0
P21860	Q99583	4.0
P21860	Q9Y5W3	inf
P21860	Q06330	3.0
P21860	Q99717	3.0
P21860	Q13950	3.0
P21860	P05412	3.0
P21860	O15525	3.0
P21860	O14770	inf
P21860	P08151	3.0
P21860	Q15233	3.0
P21860	P23511	3.0
P21860	P21675	3.0
P21860	P19793	2.0
P21860	Q13568	3.0
P21860	P10914	3.0
P21860	P25490	3.0
P21860	Q99612	inf
P21860	P10244	3.0
P21860	P06401	3.0
P21860	P49715	3.0
P21860	P25963	2.0
P21860	Q01201	3.0
P21860	O00327	4.0
P21860	P15172	3.0
P21860	P98177	3.0
P21860	P01100	2.0
P21860	Q00613	3.0
P21860	O75469	3.0
P21860	P10071	3.0
P21860	P10242	3.0
P21860	Q13562	3.0
P21860	P18846	3.0
P21860	O15350	3.0
P21860	Q15796	3.0
P21860	P18847	3.0
P21860	Q99814	3.0
P21860	P10275	2.0
P21860	P27540	3.0
P21860	P16220	3.0
P21860	Q13127	6.0
P21860	P19838	3.0
P21860	O94776	4.0
P21860	Q08945	4.0
P21860	P17535	3.0
P21860	Q15329	4.0
P21860	Q9UGL1	4.0
P21860	O43474	3.0
P21860	Q9UJU2	3.0
P21860	P15336	3.0
P21860	P42229	2.0
P21860	Q5VTD9	4.0
P21860	P31269	3.0
P21860	Q15797	3.0
P21860	O75626	3.0
P21860	P26367	4.0
P21860	P15407	3.0
P21860	P20823	2.0
P21860	P22736	3.0
P21860	Q06546	3.0
P21860	P15923	3.0
P21860	P52630	2.0
P21860	P23771	3.0
P21860	O75461	3.0
P21860	P10070	3.0
P21860	Q9UL17	3.0
P21860	P20226	4.0
P21860	P04150	3.0
P21860	O75376	2.0
P21860	P17676	2.0
P21860	O94916	3.0
P21860	Q08050	3.0
P21860	P36402	3.0
P21860	Q9UKL0	5.0
P21860	P67809	3.0
P21860	P32243	4.0
P21860	Q02535	3.0
P21860	Q16656	3.0
P21860	Q01196	3.0
P21860	P10276	2.0
P21860	Q15788	3.0
P21860	O75030	3.0
P21860	Q00653	3.0
P21860	Q12778	2.0
P21860	Q16254	2.0
P21860	Q02548	inf
P21860	Q9BQA5	5.0
P21860	P35398	3.0
P21860	P11831	2.0
P21860	P18146	3.0
P21860	O14867	inf
P21860	Q92786	inf
P21860	Q9NQB0	3.0
P21860	P84022	3.0
P21860	Q8TAQ2	3.0
P21860	P18848	3.0
P21860	Q14653	3.0
P21860	Q9UIS9	inf
P21860	P37231	2.0
P21860	O00716	4.0
P21860	Q13761	2.0
P21860	Q14469	2.0
P21860	P17861	3.0
P21860	P49116	3.0
P21860	O43524	2.0
P21860	P40763	2.0
P21860	P42224	2.0
P21860	Q96AV8	inf
P21860	P15976	3.0
P21860	P23246	2.0
P21860	Q01094	2.0
P21860	Q06710	3.0
P21860	P01106	3.0
P21860	Q9Y6Q9	2.0
P21860	P17275	3.0
P21860	Q92985	3.0
P21860	P48431	3.0
P21860	Q9UBC3	5.0
P21860	Q04206	3.0
P21860	P14859	3.0
P21860	O60381	3.0
P21860	Q14526	3.0
P21860	P11473	3.0
P21860	P20749	3.0
P21860	Q92922	3.0
P21860	P17947	2.0
P21860	P22415	3.0
P21860	Q13485	2.0
P21860	Q9H3D4	3.0
P21860	Q14209	4.0
P21860	Q99856	3.0
P21860	Q04864	3.0
P21860	Q12772	3.0
P21860	P55347	inf
P21860	P04637	2.0
P21860	Q00978	3.0
P21860	Q13469	3.0
P21860	O43889	inf
P21860	P10827	3.0
P21860	Q9Y5J3	3.0
P21860	P14316	3.0
P21860	P17542	3.0
P21860	Q15306	4.0
P21860	P78545	2.0
P21860	Q9NPC7	4.0
P21860	P10826	3.0
P21860	Q9Y5Q3	4.0
P21860	O95863	3.0
P21860	O95644	3.0
P21860	Q13133	3.0
P21860	Q96RI1	3.0
P21860	Q03181	2.0
P21860	P17544	3.0
P21860	P15408	4.0
P21860	P15884	3.0
P21860	Q16621	3.0
P21860	P14921	2.0
P21860	P08235	4.0
P21860	Q13887	3.0
P21860	P55055	3.0
P21860	P32519	3.0
P21860	P19419	3.0
P21860	P23769	3.0
P21860	P28324	3.0
P21860	Q05215	4.0
P21860	Q92731	3.0
P21860	P17028	4.0
P21860	Q14934	3.0
P21860	P41235	2.0
P21860	P35869	3.0
P21860	P24468	3.0
P21860	P13631	3.0
P21860	P53567	4.0
P21860	P28702	3.0
P21860	Q14186	3.0
P21860	O00482	3.0
P21860	P49716	inf
P21860	Q02080	3.0
P21860	Q03060	3.0
P21860	Q16650	4.0
P21860	Q9ULX9	inf
P21860	Q05066	4.0
P21860	P22670	3.0
P21860	Q92481	inf
P21860	O00470	inf
P21860	Q02446	inf
P21860	Q06413	3.0
P21860	Q01167	3.0
P21860	P50539	4.0
P21860	O60315	4.0
P21860	P17480	3.0
P21860	O75364	inf
P21860	Q99626	3.0
P21860	Q12837	inf
P21860	O15266	4.0
P21860	P10588	3.0
P21860	P50549	3.0
P21860	P50458	inf
P21860	Q9Y261	3.0
P21860	Q01664	inf
P21860	Q01860	3.0
P21860	P48443	3.0
P21860	P10243	4.0
P21860	Q13351	3.0
P21860	P10589	4.0
P21860	P15036	2.0
P21860	Q15562	4.0
P21860	P35680	5.0
P21860	Q9UH73	inf
P21860	P55317	4.0
P21860	P50553	4.0
P21860	Q15561	4.0
P21860	Q92908	3.0
P21860	P40426	inf
P21860	Q9Y2Y9	inf
P21860	P56693	3.0
P21860	P48382	4.0
P21860	Q70SY1	inf
P21860	P56270	3.0
P21860	Q92570	4.0
P21860	P09629	4.0
P21860	P09086	inf
P21860	P28347	4.0
P21860	P08651	6.0
P21860	P58012	3.0
P21860	Q96BA8	inf
P21860	P37275	5.0
P21860	Q13952	5.0
P21860	Q13422	2.0
P21860	P19544	3.0
P21860	P05549	3.0
P21860	Q01892	3.0
P21860	Q12968	3.0
P21860	O43623	4.0
P21860	Q15853	4.0
P21860	O95625	4.0
P21860	P52945	3.0
P21860	Q9UKY1	3.0
P21860	O14497	4.0
P21860	Q9H9S0	2.0
P21860	P57682	4.0
P21860	Q03014	4.0
P21860	P11308	4.0
P21860	P11474	3.0
P21860	Q12952	4.0
P21860	Q00577	4.0
P21860	P43694	3.0
P21860	P40425	4.0
P21860	P12980	3.0
P21860	P20265	3.0
P21860	Q9BYV9	3.0
Q07812	Q07869	3.0
Q07812	Q13330	3.0
Q07812	O15516	4.0
Q07812	P41182	2.0
Q07812	P49711	4.0
Q07812	P08047	3.0
Q07812	Q9Y618	3.0
Q07812	O75444	4.0
Q07812	Q03164	4.0
Q07812	O60675	4.0
Q07812	P35638	3.0
Q07812	Q02078	3.0
Q07812	P36956	3.0
Q07812	Q02447	3.0
Q07812	Q16236	3.0
Q07812	P25208	2.0
Q07812	Q99801	3.0
Q07812	P04198	4.0
Q07812	Q9UM63	2.0
Q07812	Q02962	3.0
Q07812	P51692	3.0
Q07812	Q16665	2.0
Q07812	P26358	2.0
Q07812	P03372	3.0
Q07812	Q15596	3.0
Q07812	Q01543	3.0
Q07812	P61244	3.0
Q07812	Q15672	3.0
Q07812	P48436	3.0
Q07812	Q99583	4.0
Q07812	Q9Y5W3	inf
Q07812	Q06330	4.0
Q07812	Q99717	4.0
Q07812	Q13950	3.0
Q07812	P05412	3.0
Q07812	O15525	4.0
Q07812	O14770	inf
Q07812	P08151	3.0
Q07812	Q15233	4.0
Q07812	P23511	2.0
Q07812	P21675	2.0
Q07812	P19793	3.0
Q07812	Q13568	2.0
Q07812	P10914	3.0
Q07812	P25490	3.0
Q07812	Q99612	inf
Q07812	P10244	3.0
Q07812	P06401	3.0
Q07812	P49715	3.0
Q07812	P25963	3.0
Q07812	Q01201	3.0
Q07812	O00327	4.0
Q07812	P15172	3.0
Q07812	P98177	3.0
Q07812	P01100	3.0
Q07812	Q00613	3.0
Q07812	O75469	3.0
Q07812	P10071	3.0
Q07812	P10242	3.0
Q07812	Q13562	4.0
Q07812	P18846	3.0
Q07812	O15350	2.0
Q07812	Q15796	3.0
Q07812	P18847	2.0
Q07812	Q99814	4.0
Q07812	P10275	3.0
Q07812	P27540	3.0
Q07812	P16220	3.0
Q07812	Q13127	7.0
Q07812	P19838	3.0
Q07812	O94776	3.0
Q07812	Q08945	4.0
Q07812	P17535	3.0
Q07812	Q15329	4.0
Q07812	Q9UGL1	4.0
Q07812	O43474	4.0
Q07812	Q9UJU2	4.0
Q07812	P15336	3.0
Q07812	P42229	3.0
Q07812	Q5VTD9	3.0
Q07812	P31269	5.0
Q07812	Q15797	3.0
Q07812	O75626	2.0
Q07812	P26367	4.0
Q07812	P15407	3.0
Q07812	P20823	3.0
Q07812	P22736	3.0
Q07812	Q06546	3.0
Q07812	P15923	3.0
Q07812	P52630	3.0
Q07812	P23771	3.0
Q07812	O75461	3.0
Q07812	P10070	3.0
Q07812	Q9UL17	4.0
Q07812	P20226	3.0
Q07812	P04150	3.0
Q07812	O75376	3.0
Q07812	P17676	3.0
Q07812	O94916	3.0
Q07812	Q08050	3.0
Q07812	P36402	4.0
Q07812	Q9UKL0	6.0
Q07812	P67809	2.0
Q07812	P32243	5.0
Q07812	Q02535	3.0
Q07812	Q16656	4.0
Q07812	Q01196	3.0
Q07812	P10276	3.0
Q07812	Q15788	3.0
Q07812	O75030	3.0
Q07812	Q00653	2.0
Q07812	Q12778	3.0
Q07812	Q16254	3.0
Q07812	Q02548	inf
Q07812	Q9BQA5	4.0
Q07812	P35398	3.0
Q07812	P11831	3.0
Q07812	P18146	2.0
Q07812	O14867	inf
Q07812	Q92786	inf
Q07812	Q9NQB0	3.0
Q07812	P84022	3.0
Q07812	Q8TAQ2	3.0
Q07812	P18848	4.0
Q07812	Q14653	3.0
Q07812	Q9UIS9	inf
Q07812	P37231	3.0
Q07812	O00716	3.0
Q07812	Q13761	4.0
Q07812	Q14469	4.0
Q07812	P17861	3.0
Q07812	P49116	4.0
Q07812	O43524	3.0
Q07812	P40763	3.0
Q07812	P42224	3.0
Q07812	Q96AV8	inf
Q07812	P15976	3.0
Q07812	P23246	3.0
Q07812	Q01094	2.0
Q07812	Q06710	4.0
Q07812	P01106	3.0
Q07812	Q9Y6Q9	3.0
Q07812	P17275	3.0
Q07812	Q92985	3.0
Q07812	P48431	4.0
Q07812	Q9UBC3	5.0
Q07812	Q04206	2.0
Q07812	P14859	3.0
Q07812	O60381	3.0
Q07812	Q14526	2.0
Q07812	P11473	2.0
Q07812	P20749	3.0
Q07812	Q92922	4.0
Q07812	P17947	4.0
Q07812	P22415	3.0
Q07812	Q13485	3.0
Q07812	Q9H3D4	2.0
Q07812	Q14209	3.0
Q07812	Q99856	2.0
Q07812	Q04864	3.0
Q07812	Q12772	3.0
Q07812	P55347	inf
Q07812	P04637	1.0
Q07812	Q00978	3.0
Q07812	Q13469	3.0
Q07812	O43889	inf
Q07812	P10827	4.0
Q07812	Q9Y5J3	4.0
Q07812	P14316	3.0
Q07812	P17542	3.0
Q07812	Q15306	5.0
Q07812	P78545	3.0
Q07812	Q9NPC7	5.0
Q07812	P10826	4.0
Q07812	Q9Y5Q3	4.0
Q07812	O95863	3.0
Q07812	O95644	3.0
Q07812	Q13133	4.0
Q07812	Q96RI1	4.0
Q07812	Q03181	4.0
Q07812	P17544	3.0
Q07812	P15408	4.0
Q07812	P15884	4.0
Q07812	Q16621	3.0
Q07812	P14921	2.0
Q07812	P08235	4.0
Q07812	Q13887	4.0
Q07812	P55055	4.0
Q07812	P32519	4.0
Q07812	P19419	3.0
Q07812	P23769	3.0
Q07812	P28324	3.0
Q07812	Q05215	4.0
Q07812	Q92731	3.0
Q07812	P17028	4.0
Q07812	Q14934	3.0
Q07812	P41235	3.0
Q07812	P35869	4.0
Q07812	P24468	4.0
Q07812	P13631	3.0
Q07812	P53567	4.0
Q07812	P28702	3.0
Q07812	Q14186	3.0
Q07812	O00482	3.0
Q07812	P49716	inf
Q07812	Q02080	3.0
Q07812	Q03060	3.0
Q07812	Q16650	4.0
Q07812	Q9ULX9	inf
Q07812	Q05066	4.0
Q07812	P22670	4.0
Q07812	Q92481	inf
Q07812	O00470	inf
Q07812	Q02446	inf
Q07812	Q06413	3.0
Q07812	Q01167	3.0
Q07812	P50539	4.0
Q07812	O60315	4.0
Q07812	P17480	3.0
Q07812	O75364	inf
Q07812	Q99626	3.0
Q07812	Q12837	inf
Q07812	O15266	4.0
Q07812	P10588	4.0
Q07812	P50549	3.0
Q07812	P50458	inf
Q07812	Q9Y261	4.0
Q07812	Q01664	inf
Q07812	Q01860	3.0
Q07812	P48443	4.0
Q07812	P10243	4.0
Q07812	Q13351	3.0
Q07812	P10589	4.0
Q07812	P15036	4.0
Q07812	Q15562	4.0
Q07812	P35680	5.0
Q07812	Q9UH73	inf
Q07812	P55317	4.0
Q07812	P50553	5.0
Q07812	Q15561	4.0
Q07812	Q92908	3.0
Q07812	P40426	inf
Q07812	Q9Y2Y9	inf
Q07812	P56693	3.0
Q07812	P48382	4.0
Q07812	Q70SY1	inf
Q07812	P56270	3.0
Q07812	Q92570	3.0
Q07812	P09629	4.0
Q07812	P09086	inf
Q07812	P28347	4.0
Q07812	P08651	6.0
Q07812	P58012	4.0
Q07812	Q96BA8	inf
Q07812	P37275	4.0
Q07812	Q13952	4.0
Q07812	Q13422	3.0
Q07812	P19544	3.0
Q07812	P05549	3.0
Q07812	Q01892	3.0
Q07812	Q12968	3.0
Q07812	O43623	4.0
Q07812	Q15853	4.0
Q07812	O95625	3.0
Q07812	P52945	3.0
Q07812	Q9UKY1	3.0
Q07812	O14497	3.0
Q07812	Q9H9S0	3.0
Q07812	P57682	4.0
Q07812	Q03014	4.0
Q07812	P11308	4.0
Q07812	P11474	4.0
Q07812	Q12952	5.0
Q07812	Q00577	4.0
Q07812	P43694	3.0
Q07812	P40425	5.0
Q07812	P12980	3.0
Q07812	P20265	3.0
Q07812	Q9BYV9	4.0
Q8WXE1	Q07869	4.0
Q8WXE1	Q13330	4.0
Q8WXE1	O15516	4.0
Q8WXE1	P41182	3.0
Q8WXE1	P49711	4.0
Q8WXE1	P08047	2.0
Q8WXE1	Q9Y618	4.0
Q8WXE1	O75444	4.0
Q8WXE1	Q03164	2.0
Q8WXE1	O60675	4.0
Q8WXE1	P35638	4.0
Q8WXE1	Q02078	4.0
Q8WXE1	P36956	3.0
Q8WXE1	Q02447	4.0
Q8WXE1	Q16236	2.0
Q8WXE1	P25208	3.0
Q8WXE1	Q99801	3.0
Q8WXE1	P04198	4.0
Q8WXE1	Q9UM63	3.0
Q8WXE1	Q02962	4.0
Q8WXE1	P51692	3.0
Q8WXE1	Q16665	3.0
Q8WXE1	P26358	3.0
Q8WXE1	P03372	3.0
Q8WXE1	Q15596	4.0
Q8WXE1	Q01543	4.0
Q8WXE1	P61244	4.0
Q8WXE1	Q15672	4.0
Q8WXE1	P48436	4.0
Q8WXE1	Q99583	5.0
Q8WXE1	Q9Y5W3	inf
Q8WXE1	Q06330	4.0
Q8WXE1	Q99717	4.0
Q8WXE1	Q13950	4.0
Q8WXE1	P05412	3.0
Q8WXE1	O15525	3.0
Q8WXE1	O14770	inf
Q8WXE1	P08151	4.0
Q8WXE1	Q15233	4.0
Q8WXE1	P23511	3.0
Q8WXE1	P21675	3.0
Q8WXE1	P19793	4.0
Q8WXE1	Q13568	3.0
Q8WXE1	P10914	3.0
Q8WXE1	P25490	3.0
Q8WXE1	Q99612	inf
Q8WXE1	P10244	3.0
Q8WXE1	P06401	4.0
Q8WXE1	P49715	4.0
Q8WXE1	P25963	3.0
Q8WXE1	Q01201	3.0
Q8WXE1	O00327	4.0
Q8WXE1	P15172	3.0
Q8WXE1	P98177	3.0
Q8WXE1	P01100	3.0
Q8WXE1	Q00613	3.0
Q8WXE1	O75469	4.0
Q8WXE1	P10071	4.0
Q8WXE1	P10242	4.0
Q8WXE1	Q13562	4.0
Q8WXE1	P18846	4.0
Q8WXE1	O15350	3.0
Q8WXE1	Q15796	3.0
Q8WXE1	P18847	3.0
Q8WXE1	Q99814	4.0
Q8WXE1	P10275	3.0
Q8WXE1	P27540	3.0
Q8WXE1	P16220	2.0
Q8WXE1	Q13127	7.0
Q8WXE1	P19838	3.0
Q8WXE1	O94776	4.0
Q8WXE1	Q08945	5.0
Q8WXE1	P17535	4.0
Q8WXE1	Q15329	5.0
Q8WXE1	Q9UGL1	4.0
Q8WXE1	O43474	4.0
Q8WXE1	Q9UJU2	4.0
Q8WXE1	P15336	3.0
Q8WXE1	P42229	3.0
Q8WXE1	Q5VTD9	4.0
Q8WXE1	P31269	3.0
Q8WXE1	Q15797	3.0
Q8WXE1	O75626	3.0
Q8WXE1	P26367	4.0
Q8WXE1	P15407	4.0
Q8WXE1	P20823	3.0
Q8WXE1	P22736	4.0
Q8WXE1	Q06546	4.0
Q8WXE1	P15923	4.0
Q8WXE1	P52630	3.0
Q8WXE1	P23771	4.0
Q8WXE1	O75461	3.0
Q8WXE1	P10070	4.0
Q8WXE1	Q9UL17	3.0
Q8WXE1	P20226	4.0
Q8WXE1	P04150	3.0
Q8WXE1	O75376	4.0
Q8WXE1	P17676	3.0
Q8WXE1	O94916	3.0
Q8WXE1	Q08050	3.0
Q8WXE1	P36402	4.0
Q8WXE1	Q9UKL0	6.0
Q8WXE1	P67809	3.0
Q8WXE1	P32243	5.0
Q8WXE1	Q02535	4.0
Q8WXE1	Q16656	4.0
Q8WXE1	Q01196	4.0
Q8WXE1	P10276	4.0
Q8WXE1	Q15788	4.0
Q8WXE1	O75030	4.0
Q8WXE1	Q00653	3.0
Q8WXE1	Q12778	4.0
Q8WXE1	Q16254	4.0
Q8WXE1	Q02548	inf
Q8WXE1	Q9BQA5	5.0
Q8WXE1	P35398	4.0
Q8WXE1	P11831	3.0
Q8WXE1	P18146	3.0
Q8WXE1	O14867	inf
Q8WXE1	Q92786	inf
Q8WXE1	Q9NQB0	4.0
Q8WXE1	P84022	3.0
Q8WXE1	Q8TAQ2	2.0
Q8WXE1	P18848	5.0
Q8WXE1	Q14653	3.0
Q8WXE1	Q9UIS9	inf
Q8WXE1	P37231	4.0
Q8WXE1	O00716	3.0
Q8WXE1	Q13761	4.0
Q8WXE1	Q14469	4.0
Q8WXE1	P17861	4.0
Q8WXE1	P49116	4.0
Q8WXE1	O43524	3.0
Q8WXE1	P40763	3.0
Q8WXE1	P42224	2.0
Q8WXE1	Q96AV8	inf
Q8WXE1	P15976	4.0
Q8WXE1	P23246	4.0
Q8WXE1	Q01094	2.0
Q8WXE1	Q06710	4.0
Q8WXE1	P01106	3.0
Q8WXE1	Q9Y6Q9	3.0
Q8WXE1	P17275	3.0
Q8WXE1	Q92985	4.0
Q8WXE1	P48431	2.0
Q8WXE1	Q9UBC3	6.0
Q8WXE1	Q04206	3.0
Q8WXE1	P14859	3.0
Q8WXE1	O60381	4.0
Q8WXE1	Q14526	3.0
Q8WXE1	P11473	3.0
Q8WXE1	P20749	4.0
Q8WXE1	Q92922	4.0
Q8WXE1	P17947	4.0
Q8WXE1	P22415	3.0
Q8WXE1	Q13485	4.0
Q8WXE1	Q9H3D4	3.0
Q8WXE1	Q14209	3.0
Q8WXE1	Q99856	3.0
Q8WXE1	Q04864	4.0
Q8WXE1	Q12772	4.0
Q8WXE1	P55347	inf
Q8WXE1	P04637	2.0
Q8WXE1	Q00978	3.0
Q8WXE1	Q13469	4.0
Q8WXE1	O43889	inf
Q8WXE1	P10827	4.0
Q8WXE1	Q9Y5J3	4.0
Q8WXE1	P14316	3.0
Q8WXE1	P17542	4.0
Q8WXE1	Q15306	6.0
Q8WXE1	P78545	4.0
Q8WXE1	Q9NPC7	4.0
Q8WXE1	P10826	5.0
Q8WXE1	Q9Y5Q3	4.0
Q8WXE1	O95863	4.0
Q8WXE1	O95644	4.0
Q8WXE1	Q13133	5.0
Q8WXE1	Q96RI1	4.0
Q8WXE1	Q03181	4.0
Q8WXE1	P17544	4.0
Q8WXE1	P15408	5.0
Q8WXE1	P15884	4.0
Q8WXE1	Q16621	4.0
Q8WXE1	P14921	3.0
Q8WXE1	P08235	4.0
Q8WXE1	Q13887	4.0
Q8WXE1	P55055	5.0
Q8WXE1	P32519	5.0
Q8WXE1	P19419	4.0
Q8WXE1	P23769	4.0
Q8WXE1	P28324	4.0
Q8WXE1	Q05215	5.0
Q8WXE1	Q92731	4.0
Q8WXE1	P17028	5.0
Q8WXE1	Q14934	4.0
Q8WXE1	P41235	4.0
Q8WXE1	P35869	4.0
Q8WXE1	P24468	4.0
Q8WXE1	P13631	4.0
Q8WXE1	P53567	5.0
Q8WXE1	P28702	4.0
Q8WXE1	Q14186	3.0
Q8WXE1	O00482	4.0
Q8WXE1	P49716	inf
Q8WXE1	Q02080	4.0
Q8WXE1	Q03060	4.0
Q8WXE1	Q16650	5.0
Q8WXE1	Q9ULX9	inf
Q8WXE1	Q05066	5.0
Q8WXE1	P22670	3.0
Q8WXE1	Q92481	inf
Q8WXE1	O00470	inf
Q8WXE1	Q02446	inf
Q8WXE1	Q06413	4.0
Q8WXE1	Q01167	4.0
Q8WXE1	P50539	5.0
Q8WXE1	O60315	4.0
Q8WXE1	P17480	4.0
Q8WXE1	O75364	inf
Q8WXE1	Q99626	4.0
Q8WXE1	Q12837	inf
Q8WXE1	O15266	5.0
Q8WXE1	P10588	4.0
Q8WXE1	P50549	4.0
Q8WXE1	P50458	inf
Q8WXE1	Q9Y261	4.0
Q8WXE1	Q01664	inf
Q8WXE1	Q01860	4.0
Q8WXE1	P48443	5.0
Q8WXE1	P10243	5.0
Q8WXE1	Q13351	4.0
Q8WXE1	P10589	5.0
Q8WXE1	P15036	4.0
Q8WXE1	Q15562	4.0
Q8WXE1	P35680	6.0
Q8WXE1	Q9UH73	inf
Q8WXE1	P55317	4.0
Q8WXE1	P50553	5.0
Q8WXE1	Q15561	4.0
Q8WXE1	Q92908	4.0
Q8WXE1	P40426	inf
Q8WXE1	Q9Y2Y9	inf
Q8WXE1	P56693	3.0
Q8WXE1	P48382	5.0
Q8WXE1	Q70SY1	inf
Q8WXE1	P56270	4.0
Q8WXE1	Q92570	4.0
Q8WXE1	P09629	5.0
Q8WXE1	P09086	inf
Q8WXE1	P28347	4.0
Q8WXE1	P08651	6.0
Q8WXE1	P58012	4.0
Q8WXE1	Q96BA8	inf
Q8WXE1	P37275	4.0
Q8WXE1	Q13952	5.0
Q8WXE1	Q13422	4.0
Q8WXE1	P19544	4.0
Q8WXE1	P05549	4.0
Q8WXE1	Q01892	4.0
Q8WXE1	Q12968	4.0
Q8WXE1	O43623	4.0
Q8WXE1	Q15853	4.0
Q8WXE1	O95625	3.0
Q8WXE1	P52945	3.0
Q8WXE1	Q9UKY1	3.0
Q8WXE1	O14497	4.0
Q8WXE1	Q9H9S0	4.0
Q8WXE1	P57682	4.0
Q8WXE1	Q03014	5.0
Q8WXE1	P11308	4.0
Q8WXE1	P11474	4.0
Q8WXE1	Q12952	5.0
Q8WXE1	Q00577	4.0
Q8WXE1	P43694	4.0
Q8WXE1	P40425	5.0
Q8WXE1	P12980	4.0
Q8WXE1	P20265	4.0
Q8WXE1	Q9BYV9	4.0
P23528	Q07869	4.0
P23528	Q13330	4.0
P23528	O15516	5.0
P23528	P41182	5.0
P23528	P49711	5.0
P23528	P08047	4.0
P23528	Q9Y618	5.0
P23528	O75444	5.0
P23528	Q03164	6.0
P23528	O60675	6.0
P23528	P35638	5.0
P23528	Q02078	4.0
P23528	P36956	5.0
P23528	Q02447	5.0
P23528	Q16236	4.0
P23528	P25208	5.0
P23528	Q99801	5.0
P23528	P04198	4.0
P23528	Q9UM63	5.0
P23528	Q02962	5.0
P23528	P51692	4.0
P23528	Q16665	4.0
P23528	P26358	4.0
P23528	P03372	4.0
P23528	Q15596	4.0
P23528	Q01543	4.0
P23528	P61244	5.0
P23528	Q15672	5.0
P23528	P48436	5.0
P23528	Q99583	6.0
P23528	Q9Y5W3	inf
P23528	Q06330	5.0
P23528	Q99717	5.0
P23528	Q13950	4.0
P23528	P05412	4.0
P23528	O15525	5.0
P23528	O14770	inf
P23528	P08151	5.0
P23528	Q15233	5.0
P23528	P23511	5.0
P23528	P21675	5.0
P23528	P19793	4.0
P23528	Q13568	5.0
P23528	P10914	5.0
P23528	P25490	5.0
P23528	Q99612	inf
P23528	P10244	5.0
P23528	P06401	5.0
P23528	P49715	4.0
P23528	P25963	4.0
P23528	Q01201	5.0
P23528	O00327	5.0
P23528	P15172	4.0
P23528	P98177	4.0
P23528	P01100	5.0
P23528	Q00613	5.0
P23528	O75469	5.0
P23528	P10071	5.0
P23528	P10242	5.0
P23528	Q13562	4.0
P23528	P18846	5.0
P23528	O15350	4.0
P23528	Q15796	4.0
P23528	P18847	5.0
P23528	Q99814	5.0
P23528	P10275	4.0
P23528	P27540	5.0
P23528	P16220	5.0
P23528	Q13127	8.0
P23528	P19838	4.0
P23528	O94776	6.0
P23528	Q08945	5.0
P23528	P17535	5.0
P23528	Q15329	5.0
P23528	Q9UGL1	6.0
P23528	O43474	5.0
P23528	Q9UJU2	4.0
P23528	P15336	5.0
P23528	P42229	4.0
P23528	Q5VTD9	6.0
P23528	P31269	6.0
P23528	Q15797	5.0
P23528	O75626	5.0
P23528	P26367	5.0
P23528	P15407	5.0
P23528	P20823	4.0
P23528	P22736	4.0
P23528	Q06546	5.0
P23528	P15923	4.0
P23528	P52630	5.0
P23528	P23771	5.0
P23528	O75461	5.0
P23528	P10070	5.0
P23528	Q9UL17	5.0
P23528	P20226	5.0
P23528	P04150	4.0
P23528	O75376	5.0
P23528	P17676	5.0
P23528	O94916	5.0
P23528	Q08050	4.0
P23528	P36402	4.0
P23528	Q9UKL0	7.0
P23528	P67809	5.0
P23528	P32243	6.0
P23528	Q02535	5.0
