gs_mouse	weeks	tissue	excelcol	excelrow	raw	up_mouse	up_human
Vegfr1	5w	KO ScW	X	12	0.431358785510288	P35969	P17948
Vegfr1	5w	KO ScW	X	14	0.339520015975997	P35969	P17948
Vegfr1	5w	KO ScW	X	16	0.506918454243028	P35969	P17948
Vegfr1	5w	KO ScW	X	18	0.43403531902382	P35969	P17948
Vegfr1	5w	KO ScW	X	20	0.405875170201428	P35969	P17948
Vegfr1	5w	WT gWAT	Y	4	0.608804325089217	P35969	P17948
Vegfr1	5w	WT gWAT	Y	6	0.581757287829412	P35969	P17948
Vegfr1	5w	WT gWAT	Y	8	0.762450358417755	P35969	P17948
Vegfr1	5w	WT gWAT	Y	10	0.723789890048155	P35969	P17948
Vegfr1	5w	WT gWAT	Y	12	0.666107100503585	P35969	P17948
Vegfr1	5w	WT gWAT	Y	16	0.696173409771814	P35969	P17948
Vegfr1	5w	WT gWAT	Y	18	0.654374375655279	P35969	P17948
Vegfr1	5w	WT gWAT	Y	20	0.654807827299861	P35969	P17948
Vegfr1	5w	TG gWAT	Z	4	0.578552963888744	P35969	P17948
Vegfr1	5w	TG gWAT	Z	6	0.439449381840273	P35969	P17948
Vegfr1	5w	TG gWAT	Z	8	0.60265610362479	P35969	P17948
Vegfr1	5w	TG gWAT	Z	12	0.522656830667124	P35969	P17948
Vegfr1	5w	TG gWAT	Z	14	0.524884560293737	P35969	P17948
Vegfr1	5w	TG gWAT	Z	16	0.614839577766367	P35969	P17948
Vegfr1	5w	TG gWAT	Z	18	0.436784158421525	P35969	P17948
Vegfr1	5w	WT gWAT	AA	4	0.474934427402664	P35969	P17948
Vegfr1	5w	WT gWAT	AA	6	0.449786884315392	P35969	P17948
Vegfr1	5w	WT gWAT	AA	8	0.409372072228219	P35969	P17948
Vegfr1	5w	WT gWAT	AA	10	0.535612275588399	P35969	P17948
Vegfr1	5w	WT gWAT	AA	12	0.439940452570274	P35969	P17948
Vegfr1	5w	WT gWAT	AA	14	0.494214534631019	P35969	P17948
Vegfr1	5w	WT gWAT	AA	16	0.363684818186031	P35969	P17948
Vegfr1	5w	WT gWAT	AA	18	0.519273223556429	P35969	P17948
Vegfr1	5w	WT gWAT	AA	20	0.362116425670517	P35969	P17948
Vegfr2	5w	WT BAT	P	6	1.43620228887323	P35918	P35968
Vegfr2	5w	WT BAT	P	8	1.06737016689684	P35918	P35968
Vegfr2	5w	WT BAT	P	10	1.20260573052106	P35918	P35968
Vegfr2	5w	WT BAT	P	12	1.18216949006519	P35918	P35968
Vegfr2	5w	WT BAT	P	14	1.16142212685136	P35918	P35968
Vegfr2	5w	WT BAT	P	16	1.27294847621339	P35918	P35968
Vegfr2	5w	WT BAT	P	18	1.30587046016179	P35918	P35968
Vegfr2	5w	WT BAT	P	20	1.309816370916	P35918	P35968
Vegfr2	5w	TG BAT	R	4	1.60974121029281	P35918	P35968
Vegfr2	5w	TG BAT	R	6	1.2425772178709	P35918	P35968
Vegfr2	5w	TG BAT	R	10	1.12551978306049	P35918	P35968
Vegfr2	5w	TG BAT	R	12	1.41654424088302	P35918	P35968
Vegfr2	5w	TG BAT	R	14	1.37736937657322	P35918	P35968
Vegfr2	5w	TG BAT	R	16	1.24709460271732	P35918	P35968
Vegfr2	5w	TG BAT	R	18	1.33075538782177	P35918	P35968
Vegfr2	5w	TG BAT	R	20	1.5445282934346	P35918	P35968
Vegfr2	5w	WT BAT	S	4	2.52315741407781	P35918	P35968
Vegfr2	5w	WT BAT	S	6	1.87158555419289	P35918	P35968
Vegfr2	5w	WT BAT	S	8	1.75371681123946	P35918	P35968
Vegfr2	5w	WT BAT	S	10	2.55329963975463	P35918	P35968
Vegfr2	5w	WT BAT	S	12	1.98328937276074	P35918	P35968
Vegfr2	5w	WT BAT	S	14	1.72183117174391	P35918	P35968
Vegfr2	5w	WT BAT	S	16	1.71148375827213	P35918	P35968
Vegfr2	5w	WT BAT	S	18	2.61195700744185	P35918	P35968
Vegfr2	5w	WT BAT	S	20	2.14940078311243	P35918	P35968
Vegfr2	5w	KO BAT	T	6	2.30969020327663	P35918	P35968
Vegfr2	5w	KO BAT	T	8	1.4159532624289	P35918	P35968
Vegfr2	5w	KO BAT	T	10	1.16353712748572	P35918	P35968
Vegfr2	5w	KO BAT	T	14	1.3370028862758	P35918	P35968
Vegfr2	5w	KO BAT	T	16	0.904350719066716	P35918	P35968
Vegfr2	5w	KO BAT	T	18	1.02296578789129	P35918	P35968
Vegfr2	5w	KO BAT	T	20	1.12356393392244	P35918	P35968
Vegfr2	5w	WT ScW	U	4	0.271954010496575	P35918	P35968
Vegfr2	5w	WT ScW	U	6	0.236152448159671	P35918	P35968
Vegfr2	5w	WT ScW	U	8	0.26568985785918	P35918	P35968
Vegfr2	5w	WT ScW	U	10	0.299422502078165	P35918	P35968
Vegfr2	5w	WT ScW	U	12	0.258338218862125	P35918	P35968
Vegfr2	5w	WT ScW	U	14	0.216982994389764	P35918	P35968
Vegfr2	5w	WT ScW	U	20	0.338449109562036	P35918	P35968
Vegfr2	5w	TG ScW	V	4	0.302620449647341	P35918	P35968
Vegfr2	5w	TG ScW	V	6	0.536500991132341	P35918	P35968
Vegfr2	5w	TG ScW	V	8	0.331409871531496	P35918	P35968
Vegfr2	5w	TG ScW	V	12	0.389998038821644	P35918	P35968
Vegfr2	5w	TG ScW	V	14	0.405798283076872	P35918	P35968
Vegfr2	5w	TG ScW	V	16	0.259436669856487	P35918	P35968
Vegfr2	5w	TG ScW	V	18	0.31031694825082	P35918	P35968
Vegfr2	5w	TG ScW	V	20	0.386379665636748	P35918	P35968
Vegfr2	5w	WT ScW	W	4	0.186998886817018	P35918	P35968
Vegfr2	5w	WT ScW	W	6	0.395708983296424	P35918	P35968
Vegfr2	5w	WT ScW	W	8	0.170022926315165	P35918	P35968
Vegfr2	5w	WT ScW	W	10	0.623949033391672	P35918	P35968
Vegfr2	5w	WT ScW	W	12	0.233520040049877	P35918	P35968
Vegfr2	5w	WT ScW	W	16	0.239045508069744	P35918	P35968
Vegfr2	5w	WT ScW	W	18	0.684440375994851	P35918	P35968
Vegfr2	5w	WT ScW	W	20	0.382148051612908	P35918	P35968
Vegfr2	5w	KO ScW	X	6	0.281224923073094	P35918	P35968
Vegfr2	5w	KO ScW	X	8	0.0976282169810616	P35918	P35968
Vegfr2	5w	KO ScW	X	10	0.29762640379324	P35918	P35968
Vegfr2	5w	KO ScW	X	12	0.0028478546442642	P35918	P35968
Vegfr2	5w	KO ScW	X	14	0.0630295004874509	P35918	P35968
Vegfr2	5w	KO ScW	X	16	0.358230942426348	P35918	P35968
Vegfr2	5w	KO ScW	X	18	0.254006953696733	P35918	P35968
Vegfr2	5w	KO ScW	X	20	0.073264060369827	P35918	P35968
Vegfr2	5w	WT gWAT	Y	4	0.590566349757526	P35918	P35968
Vegfr2	5w	WT gWAT	Y	8	0.75260101282029	P35918	P35968
Vegfr2	5w	WT gWAT	Y	10	0.624110672420526	P35918	P35968
Vegfr2	5w	WT gWAT	Y	12	0.459802774703347	P35918	P35968
Vegfr2	5w	WT gWAT	Y	14	0.597436423237532	P35918	P35968
Vegfr2	5w	WT gWAT	Y	16	0.491557786726985	P35918	P35968
Vegfr2	5w	WT gWAT	Y	18	0.640040560287907	P35918	P35968
Vegfr2	5w	WT gWAT	Y	20	0.618869536680006	P35918	P35968
Vegfr2	5w	TG gWAT	Z	4	0.669591397344518	P35918	P35968
Vegfr2	5w	TG gWAT	Z	6	0.475959200163841	P35918	P35968
Vegfr2	5w	TG gWAT	Z	8	0.685992931267259	P35918	P35968
Vegfr2	5w	TG gWAT	Z	12	0.605440952202929	P35918	P35968
Vegfr2	5w	TG gWAT	Z	14	0.447295102701432	P35918	P35968
Vegfr2	5w	TG gWAT	Z	16	0.609742515158986	P35918	P35968
Vegfr2	5w	TG gWAT	Z	18	0.524664611897527	P35918	P35968
Vegfr2	5w	TG gWAT	Z	20	0.686485429581999	P35918	P35968
Vegfr2	5w	WT gWAT	AA	4	0.543006013803778	P35918	P35968
Vegfr2	5w	WT gWAT	AA	6	0.369615847921336	P35918	P35968
Vegfr2	5w	WT gWAT	AA	8	0.507224890985422	P35918	P35968
Vegfr2	5w	WT gWAT	AA	12	0.386561741745981	P35918	P35968
Vegfr2	5w	WT gWAT	AA	14	0.459261389937066	P35918	P35968
Vegfr2	5w	WT gWAT	AA	16	0.31918810159211	P35918	P35968
Vegfr2	5w	WT gWAT	AA	18	0.706198444639578	P35918	P35968
Vegfr2	5w	WT gWAT	AA	20	0.347719917726741	P35918	P35968
Nrp1	5w	WT BAT	P	4	1.9750470441188	P97333	O14786
Nrp1	5w	WT BAT	P	6	1.45586079379454	P97333	O14786
Nrp1	5w	WT BAT	P	10	1.5333289873797	P97333	O14786
Nrp1	5w	WT BAT	P	12	1.81301372383034	P97333	O14786
Nrp1	5w	WT BAT	P	14	1.43081944312984	P97333	O14786
Nrp1	5w	WT BAT	P	16	1.80936907423227	P97333	O14786
Nrp1	5w	WT BAT	P	18	1.55467483398658	P97333	O14786
Nrp1	5w	WT BAT	P	20	1.39173638394589	P97333	O14786
Nrp1	5w	TG BAT	R	4	2.24475285699118	P97333	O14786
Nrp1	5w	TG BAT	R	6	1.5892311941071	P97333	O14786
Nrp1	5w	TG BAT	R	10	1.33744166471144	P97333	O14786
Nrp1	5w	TG BAT	R	12	1.29644355844559	P97333	O14786
Nrp1	5w	TG BAT	R	14	2.14773864619922	P97333	O14786
Nrp1	5w	TG BAT	R	16	1.34931940395461	P97333	O14786
Nrp1	5w	TG BAT	R	18	2.12680111047727	P97333	O14786
Nrp1	5w	TG BAT	R	20	1.58192272668505	P97333	O14786
Nrp1	5w	WT BAT	S	6	1.5931583194738	P97333	O14786
Nrp1	5w	WT BAT	S	8	1.92092784446589	P97333	O14786
Nrp1	5w	WT BAT	S	10	1.43552887093064	P97333	O14786
Nrp1	5w	WT BAT	S	12	2.12641055780099	P97333	O14786
Nrp1	5w	WT BAT	S	14	1.52395982016501	P97333	O14786
Nrp1	5w	WT BAT	S	16	1.93454904483525	P97333	O14786
Nrp1	5w	WT BAT	S	18	1.76189693327711	P97333	O14786
Nrp1	5w	WT BAT	S	20	2.00827283300013	P97333	O14786
Nrp1	5w	KO BAT	T	4	1.51350330287309	P97333	O14786
Nrp1	5w	KO BAT	T	6	1.88180964664738	P97333	O14786
Nrp1	5w	KO BAT	T	8	1.57202556096425	P97333	O14786
Nrp1	5w	KO BAT	T	10	2.22446858421371	P97333	O14786
Nrp1	5w	KO BAT	T	12	1.28853723746404	P97333	O14786
Nrp1	5w	KO BAT	T	14	1.58561753983638	P97333	O14786
Nrp1	5w	KO BAT	T	16	1.07065857088403	P97333	O14786
Nrp1	5w	KO BAT	T	18	1.18483300069575	P97333	O14786
Nrp1	5w	WT ScW	U	6	0.290885402040488	P97333	O14786
Nrp1	5w	WT ScW	U	8	0.315048733167924	P97333	O14786
Nrp1	5w	WT ScW	U	10	0.372517170649679	P97333	O14786
Nrp1	5w	WT ScW	U	12	0.332049440097321	P97333	O14786
Nrp1	5w	WT ScW	U	14	0.247269384860183	P97333	O14786
Nrp1	5w	WT ScW	U	16	0.429976770902083	P97333	O14786
Nrp1	5w	WT ScW	U	18	0.404178782225885	P97333	O14786
Nrp1	5w	WT ScW	U	20	0.258844214530742	P97333	O14786
Nrp1	5w	TG ScW	V	4	0.303448613081345	P97333	O14786
Nrp1	5w	TG ScW	V	6	0.4105201431478	P97333	O14786
Nrp1	5w	TG ScW	V	8	0.56959671900964	P97333	O14786
Nrp1	5w	TG ScW	V	12	0.386648635609857	P97333	O14786
Nrp1	5w	TG ScW	V	14	0.482427796689862	P97333	O14786
Nrp1	5w	TG ScW	V	16	0.309244949347088	P97333	O14786
Nrp1	5w	TG ScW	V	18	0.355232574702909	P97333	O14786
Nrp1	5w	TG ScW	V	20	0.260532475314483	P97333	O14786
Nrp1	5w	WT ScW	W	4	0.382207390274387	P97333	O14786
Nrp1	5w	WT ScW	W	6	0.439948812097084	P97333	O14786
Nrp1	5w	WT ScW	W	8	0.275025623821733	P97333	O14786
Nrp1	5w	WT ScW	W	10	0.450370214402626	P97333	O14786
Nrp1	5w	WT ScW	W	12	0.313876827176128	P97333	O14786
Nrp1	5w	WT ScW	W	14	0.461608428210625	P97333	O14786
Nrp1	5w	WT ScW	W	16	0.24076481821291	P97333	O14786
Nrp1	5w	WT ScW	W	18	0.50949468756003	P97333	O14786
Nrp1	5w	WT ScW	W	20	0.349640488543297	P97333	O14786
Nrp1	5w	KO ScW	X	4	0.515627481271661	P97333	O14786
Nrp1	5w	KO ScW	X	6	0.353942370905667	P97333	O14786
Nrp1	5w	KO ScW	X	8	0.388798104993203	P97333	O14786
Nrp1	5w	KO ScW	X	10	0.394901203439193	P97333	O14786
Nrp1	5w	KO ScW	X	14	0.349428560304821	P97333	O14786
Nrp1	5w	KO ScW	X	16	0.555310463140883	P97333	O14786
Nrp1	5w	KO ScW	X	18	0.382688056836647	P97333	O14786
Nrp1	5w	KO ScW	X	20	0.41195424623657	P97333	O14786
Nrp1	5w	WT gWAT	Y	4	0.607243364039071	P97333	O14786
Nrp1	5w	WT gWAT	Y	8	0.582790240832381	P97333	O14786
Nrp1	5w	WT gWAT	Y	10	0.578120946059142	P97333	O14786
Nrp1	5w	WT gWAT	Y	12	0.658353055965149	P97333	O14786
Nrp1	5w	WT gWAT	Y	14	0.701538847471827	P97333	O14786
Nrp1	5w	WT gWAT	Y	16	0.682301851376126	P97333	O14786
Nrp1	5w	WT gWAT	Y	18	0.621496662417173	P97333	O14786
Nrp1	5w	WT gWAT	Y	20	0.611131490463711	P97333	O14786
Nrp1	5w	TG gWAT	Z	4	0.735939552048475	P97333	O14786
Nrp1	5w	TG gWAT	Z	6	0.440094328850975	P97333	O14786
Nrp1	5w	TG gWAT	Z	8	0.732598225780582	P97333	O14786
Nrp1	5w	TG gWAT	Z	12	0.593358666739832	P97333	O14786
Nrp1	5w	TG gWAT	Z	14	0.643674858352561	P97333	O14786
Nrp1	5w	TG gWAT	Z	16	0.743571270979979	P97333	O14786
Nrp1	5w	TG gWAT	Z	18	0.506051257164788	P97333	O14786
Nrp1	5w	TG gWAT	Z	20	0.473732933825923	P97333	O14786
Nrp1	5w	WT gWAT	AA	6	0.515436275557919	P97333	O14786
Nrp1	5w	WT gWAT	AA	8	0.467226977724353	P97333	O14786
Nrp1	5w	WT gWAT	AA	10	0.407843758747838	P97333	O14786
Nrp1	5w	WT gWAT	AA	12	0.434027001575491	P97333	O14786
Nrp1	5w	WT gWAT	AA	14	0.46957125942776	P97333	O14786
Nrp1	5w	WT gWAT	AA	18	0.512333102031783	P97333	O14786
Nrp1	5w	WT gWAT	AA	20	0.457181702895342	P97333	O14786
Nrp2	5w	WT BAT	P	6	1.88578027951374	O35375	O60462
Nrp2	5w	WT BAT	P	8	1.38682391725715	O35375	O60462
Nrp2	5w	WT BAT	P	10	1.98225118999354	O35375	O60462
Nrp2	5w	WT BAT	P	12	2.37703315038023	O35375	O60462
Nrp2	5w	WT BAT	P	14	1.60170755794658	O35375	O60462
Nrp2	5w	WT BAT	P	16	2.26247860994918	O35375	O60462
Nrp2	5w	WT BAT	P	18	1.81236681359742	O35375	O60462
Nrp2	5w	WT BAT	P	20	1.68790510001835	O35375	O60462
Nrp2	5w	TG BAT	R	4	2.17162526131427	O35375	O60462
Nrp2	5w	TG BAT	R	6	1.88009998522351	O35375	O60462
Nrp2	5w	TG BAT	R	10	1.49692476063335	O35375	O60462
Nrp2	5w	TG BAT	R	12	2.01163665953046	O35375	O60462
Nrp2	5w	TG BAT	R	16	1.66130907412216	O35375	O60462
Nrp2	5w	TG BAT	R	18	2.12798360191931	O35375	O60462
Nrp2	5w	TG BAT	R	20	1.00262474388447	O35375	O60462
Nrp2	5w	WT BAT	S	6	3.45818630255931	O35375	O60462
Nrp2	5w	WT BAT	S	8	3.42957847280958	O35375	O60462
Nrp2	5w	WT BAT	S	12	3.00996792403337	O35375	O60462
Nrp2	5w	WT BAT	S	14	2.89707865475743	O35375	O60462
Nrp2	5w	WT BAT	S	16	3.38629697398383	O35375	O60462
Nrp2	5w	WT BAT	S	18	2.29643315364525	O35375	O60462
Nrp2	5w	WT BAT	S	20	3.04390227243229	O35375	O60462
Nrp2	5w	KO BAT	T	4	1.80650533580929	O35375	O60462
Nrp2	5w	KO BAT	T	6	3.29643338335447	O35375	O60462
Nrp2	5w	KO BAT	T	8	1.78707564301366	O35375	O60462
Nrp2	5w	KO BAT	T	10	1.4115364332323	O35375	O60462
Nrp2	5w	KO BAT	T	12	2.07193030906946	O35375	O60462
Nrp2	5w	KO BAT	T	14	2.95365587754188	O35375	O60462
Nrp2	5w	KO BAT	T	16	1.96528044448431	O35375	O60462
Nrp2	5w	KO BAT	T	18	2.55399367209053	O35375	O60462
Nrp2	5w	WT ScW	U	4	0.257986086816787	O35375	O60462
Nrp2	5w	WT ScW	U	6	0.230803568783331	O35375	O60462
Nrp2	5w	WT ScW	U	8	0.223811873374959	O35375	O60462
Nrp2	5w	WT ScW	U	10	0.240284649527006	O35375	O60462
Nrp2	5w	WT ScW	U	12	0.238222126314889	O35375	O60462
Nrp2	5w	WT ScW	U	16	0.278866649867566	O35375	O60462
Nrp2	5w	WT ScW	U	20	0.31243753869329	O35375	O60462
Nrp2	5w	TG ScW	V	4	0.237760768321458	O35375	O60462
Nrp2	5w	TG ScW	V	6	0.367404697241223	O35375	O60462
Nrp2	5w	TG ScW	V	8	0.283738959917722	O35375	O60462
Nrp2	5w	TG ScW	V	10	0.400961448111185	O35375	O60462
Nrp2	5w	TG ScW	V	12	0.272603750332799	O35375	O60462
Nrp2	5w	TG ScW	V	14	0.354046975458024	O35375	O60462
Nrp2	5w	TG ScW	V	16	0.21214428847168	O35375	O60462
Nrp2	5w	TG ScW	V	18	0.168282548922796	O35375	O60462
Nrp2	5w	TG ScW	V	20	0.173166220603055	O35375	O60462
Nrp2	5w	WT ScW	W	4	0.382921888455761	O35375	O60462
Nrp2	5w	WT ScW	W	6	0.341085283123309	O35375	O60462
Nrp2	5w	WT ScW	W	8	0.204334486240685	O35375	O60462
Nrp2	5w	WT ScW	W	10	0.488695075587627	O35375	O60462
Nrp2	5w	WT ScW	W	12	0.189596337911795	O35375	O60462
Nrp2	5w	WT ScW	W	14	0.206316974978456	O35375	O60462
Nrp2	5w	WT ScW	W	16	0.218615805218597	O35375	O60462
Nrp2	5w	WT ScW	W	20	0.321494109739337	O35375	O60462
Nrp2	5w	KO ScW	X	6	0.343258188092706	O35375	O60462
Nrp2	5w	KO ScW	X	8	0.378339477825809	O35375	O60462
Nrp2	5w	KO ScW	X	10	0.367120616546548	O35375	O60462
Nrp2	5w	KO ScW	X	12	0.293950076474397	O35375	O60462
Nrp2	5w	KO ScW	X	14	0.236450713221136	O35375	O60462
Nrp2	5w	KO ScW	X	16	0.455135397602353	O35375	O60462
Nrp2	5w	KO ScW	X	18	0.268918620267469	O35375	O60462
Nrp2	5w	KO ScW	X	20	0.163885215217824	O35375	O60462
Nrp2	5w	WT gWAT	Y	4	0.346342074833536	O35375	O60462
Nrp2	5w	WT gWAT	Y	8	0.521593213892565	O35375	O60462
Nrp2	5w	WT gWAT	Y	10	0.554377993608874	O35375	O60462
Nrp2	5w	WT gWAT	Y	12	0.396153498980578	O35375	O60462
Nrp2	5w	WT gWAT	Y	14	0.506331984481875	O35375	O60462
Nrp2	5w	WT gWAT	Y	16	0.322807283516922	O35375	O60462
Nrp2	5w	WT gWAT	Y	18	0.356157947267557	O35375	O60462
Nrp2	5w	WT gWAT	Y	20	0.56543824707257	O35375	O60462
Nrp2	5w	TG gWAT	Z	4	0.459269464294986	O35375	O60462
Nrp2	5w	TG gWAT	Z	6	0.326994226803281	O35375	O60462
Nrp2	5w	TG gWAT	Z	8	0.35387300051665	O35375	O60462
Nrp2	5w	TG gWAT	Z	12	0.494795679782633	O35375	O60462
Nrp2	5w	TG gWAT	Z	14	0.505046066289057	O35375	O60462
Nrp2	5w	TG gWAT	Z	16	0.460267801254947	O35375	O60462
Nrp2	5w	TG gWAT	Z	18	0.405131886548792	O35375	O60462
Nrp2	5w	WT gWAT	AA	4	0.366274222834496	O35375	O60462
Nrp2	5w	WT gWAT	AA	6	0.430216824597934	O35375	O60462
Nrp2	5w	WT gWAT	AA	8	0.276630235003219	O35375	O60462
Nrp2	5w	WT gWAT	AA	12	0.323770768149246	O35375	O60462
Nrp2	5w	WT gWAT	AA	14	0.46197205449464	O35375	O60462
Nrp2	5w	WT gWAT	AA	16	0.246053119121165	O35375	O60462
Nrp2	5w	WT gWAT	AA	18	0.41669233565659	O35375	O60462
Nrp2	5w	WT gWAT	AA	20	0.298645944440516	O35375	O60462
Tie2	5w	WT BAT	P	6	0.99845778548997	Q02858	Q02763
Tie2	5w	WT BAT	P	10	1.24350859670782	Q02858	Q02763
Tie2	5w	WT BAT	P	12	1.19509597915113	Q02858	Q02763
Tie2	5w	WT BAT	P	14	1.07840559735558	Q02858	Q02763
Tie2	5w	WT BAT	P	16	1.20139684733426	Q02858	Q02763
Tie2	5w	WT BAT	P	18	1.12480909856599	Q02858	Q02763
Tie2	5w	WT BAT	P	20	1.23867558547608	Q02858	Q02763
Tie2	5w	TG BAT	R	4	1.46613673704707	Q02858	Q02763
Tie2	5w	TG BAT	R	6	1.07547982097205	Q02858	Q02763
Tie2	5w	TG BAT	R	10	1.5812855715201	Q02858	Q02763
Tie2	5w	TG BAT	R	12	0.994128473820173	Q02858	Q02763
Tie2	5w	TG BAT	R	14	1.26465911704215	Q02858	Q02763
Tie2	5w	TG BAT	R	16	1.17398950068367	Q02858	Q02763
Tie2	5w	TG BAT	R	18	1.26581790212432	Q02858	Q02763
Tie2	5w	TG BAT	R	20	1.28233900738398	Q02858	Q02763
Tie2	5w	WT BAT	S	6	2.01462475978651	Q02858	Q02763
Tie2	5w	WT BAT	S	8	2.14415427168647	Q02858	Q02763
Tie2	5w	WT BAT	S	10	1.61921062138759	Q02858	Q02763
Tie2	5w	WT BAT	S	12	1.66684890676746	Q02858	Q02763
Tie2	5w	WT BAT	S	14	1.74165478206572	Q02858	Q02763
Tie2	5w	WT BAT	S	16	1.99828951255359	Q02858	Q02763
Tie2	5w	WT BAT	S	18	1.65971379696486	Q02858	Q02763
Tie2	5w	WT BAT	S	20	1.83802207884647	Q02858	Q02763
Tie2	5w	KO BAT	T	4	1.76789936370087	Q02858	Q02763
Tie2	5w	KO BAT	T	6	2.26108432408907	Q02858	Q02763
Tie2	5w	KO BAT	T	8	1.68668522911038	Q02858	Q02763
Tie2	5w	KO BAT	T	12	2.75270246856237	Q02858	Q02763
Tie2	5w	KO BAT	T	14	1.44523383444647	Q02858	Q02763
Tie2	5w	KO BAT	T	16	1.11113068388672	Q02858	Q02763
Tie2	5w	KO BAT	T	18	1.70035265344467	Q02858	Q02763
Tie2	5w	KO BAT	T	20	2.19759445464691	Q02858	Q02763
Tie2	5w	WT ScW	U	4	0.448340177440491	Q02858	Q02763
Tie2	5w	WT ScW	U	6	0.290659744123142	Q02858	Q02763
Tie2	5w	WT ScW	U	8	0.440807686137819	Q02858	Q02763
Tie2	5w	WT ScW	U	10	0.454182188782949	Q02858	Q02763
Tie2	5w	WT ScW	U	12	0.240820060821446	Q02858	Q02763
Tie2	5w	WT ScW	U	16	0.5114090930923	Q02858	Q02763
Tie2	5w	WT ScW	U	18	0.485485223018009	Q02858	Q02763
Tie2	5w	WT ScW	U	20	0.544804385052362	Q02858	Q02763
Tie2	5w	TG ScW	V	4	0.420528861662637	Q02858	Q02763
Tie2	5w	TG ScW	V	6	0.511227091722308	Q02858	Q02763
Tie2	5w	TG ScW	V	8	0.38085894452032	Q02858	Q02763
Tie2	5w	TG ScW	V	10	0.496165753236701	Q02858	Q02763
Tie2	5w	TG ScW	V	12	0.458393590971621	Q02858	Q02763
Tie2	5w	TG ScW	V	14	0.542413301669927	Q02858	Q02763
Tie2	5w	TG ScW	V	16	0.450133108045285	Q02858	Q02763
Tie2	5w	TG ScW	V	18	0.334235397726154	Q02858	Q02763
Tie2	5w	TG ScW	V	20	0.351407932043227	Q02858	Q02763
Tie2	5w	WT ScW	W	4	0.48004158398597	Q02858	Q02763
Tie2	5w	WT ScW	W	6	0.621579614323185	Q02858	Q02763
Tie2	5w	WT ScW	W	8	0.467960807267618	Q02858	Q02763
Tie2	5w	WT ScW	W	10	0.760625776517959	Q02858	Q02763
Tie2	5w	WT ScW	W	14	0.564973995696355	Q02858	Q02763
Tie2	5w	WT ScW	W	16	0.356718567017776	Q02858	Q02763
Tie2	5w	WT ScW	W	18	0.73743593652274	Q02858	Q02763
Tie2	5w	WT ScW	W	20	0.441042356332117	Q02858	Q02763
Tie2	5w	KO ScW	X	6	0.47953005023304	Q02858	Q02763
Tie2	5w	KO ScW	X	8	0.583716795080959	Q02858	Q02763
Tie2	5w	KO ScW	X	10	0.54641396234745	Q02858	Q02763
Tie2	5w	KO ScW	X	12	0.393701520178984	Q02858	Q02763
Tie2	5w	KO ScW	X	14	0.431971508992245	Q02858	Q02763
Tie2	5w	KO ScW	X	16	0.589383863160581	Q02858	Q02763
Tie2	5w	KO ScW	X	18	0.599336829746007	Q02858	Q02763
Tie2	5w	KO ScW	X	20	0.43904386114276	Q02858	Q02763
Tie2	5w	WT gWAT	Y	4	0.534866797176229	Q02858	Q02763
Tie2	5w	WT gWAT	Y	8	0.681426313283327	Q02858	Q02763
Tie2	5w	WT gWAT	Y	10	0.506600514179779	Q02858	Q02763
Tie2	5w	WT gWAT	Y	12	0.517800690387887	Q02858	Q02763
Tie2	5w	WT gWAT	Y	14	0.697088229149851	Q02858	Q02763
Tie2	5w	WT gWAT	Y	16	0.536938668701031	Q02858	Q02763
Tie2	5w	WT gWAT	Y	18	0.715300726953525	Q02858	Q02763
Tie2	5w	WT gWAT	Y	20	0.615562266026903	Q02858	Q02763
Tie2	5w	TG gWAT	Z	4	0.607112876168045	Q02858	Q02763
Tie2	5w	TG gWAT	Z	6	0.440685752161156	Q02858	Q02763
Tie2	5w	TG gWAT	Z	8	0.717320460961244	Q02858	Q02763
Tie2	5w	TG gWAT	Z	10	0.45594012959434	Q02858	Q02763
Tie2	5w	TG gWAT	Z	12	0.63892943090025	Q02858	Q02763
Tie2	5w	TG gWAT	Z	14	0.626422784412721	Q02858	Q02763
Tie2	5w	TG gWAT	Z	18	0.475644553038896	Q02858	Q02763
Tie2	5w	TG gWAT	Z	20	0.759246708017375	Q02858	Q02763
Tie2	5w	WT gWAT	AA	4	0.512829066410692	Q02858	Q02763
Tie2	5w	WT gWAT	AA	6	0.481661944550023	Q02858	Q02763
Tie2	5w	WT gWAT	AA	8	0.632637291818774	Q02858	Q02763
Tie2	5w	WT gWAT	AA	10	0.660229038708653	Q02858	Q02763
Tie2	5w	WT gWAT	AA	12	0.436138203562026	Q02858	Q02763
Tie2	5w	WT gWAT	AA	14	0.547018178770586	Q02858	Q02763
Tie2	5w	WT gWAT	AA	16	0.393083073139063	Q02858	Q02763
Tie2	5w	WT gWAT	AA	18	0.662541346621106	Q02858	Q02763
Tie2	5w	WT gWAT	AA	20	0.4546679902402	Q02858	Q02763
Mcam	5w	WT BAT	P	6	0.38606564168278	Q8R2Y2	P43121
Mcam	5w	WT BAT	P	8	0.360814167890375	Q8R2Y2	P43121
Mcam	5w	WT BAT	P	10	0.399452722947752	Q8R2Y2	P43121
Mcam	5w	WT BAT	P	14	0.337027458108853	Q8R2Y2	P43121
Mcam	5w	WT BAT	P	16	0.263678260827848	Q8R2Y2	P43121
Mcam	5w	WT BAT	P	18	0.377168982041613	Q8R2Y2	P43121
Mcam	5w	WT BAT	P	20	0.327946171883294	Q8R2Y2	P43121
